Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,EcoClass
Mercedes-Benz,300-Class,1992,regular unleaded,177,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,22,16,617,2065,Low-middle
Mercedes-Benz,300-Class,1992,diesel,148,6,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Large,Sedan,22,18,617,2547,Low-middle
Mercedes-Benz,300-Class,1992,regular unleaded,177,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,18,15,617,2282,Low-middle
Mercedes-Benz,300-Class,1992,regular unleaded,158,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,23,18,617,2000,Low-middle
Mercedes-Benz,300-Class,1993,regular unleaded,177,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,19,15,617,2544,Low-middle
Mercedes-Benz,300-Class,1993,regular unleaded,217,6,AUTOMATIC,rear wheel drive,2,Luxury,Midsize,Coupe,22,17,617,2397,Low-middle
Mercedes-Benz,300-Class,1993,diesel,121,5,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Midsize,Sedan,30,23,617,2000,Low-middle
Mercedes-Benz,300-Class,1993,regular unleaded,228,6,MANUAL,rear wheel drive,2,"Luxury,Performance",Compact,Convertible,21,14,617,4174,Low-middle
Mercedes-Benz,300-Class,1993,regular unleaded,217,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,22,17,617,2187,Low-middle
Mercedes-Benz,300-Class,1993,diesel,148,6,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Large,Sedan,22,18,617,2729,Low-middle
Mercedes-Benz,300-Class,1993,regular unleaded,177,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,19,15,617,2433,Low-middle
Mercedes-Benz,300-Class,1993,regular unleaded,194,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,23,17,617,2247,Low-middle
Mercedes-Benz,300-Class,1993,regular unleaded,228,6,AUTOMATIC,rear wheel drive,4,Luxury,Large,Sedan,18,14,617,2540,Low-middle
Mitsubishi,3000GT,1997,regular unleaded,218,6,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,23,17,436,3941,Low-middle
Mitsubishi,3000GT,1997,regular unleaded,161,6,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,22,17,436,3295,Low-middle
Mitsubishi,3000GT,1997,regular unleaded,320,6,MANUAL,all wheel drive,2,"Hatchback,Factory Tuner,Performance",Compact,2dr Hatchback,22,16,436,6008,Low-middle
Mitsubishi,3000GT,1998,regular unleaded,320,6,MANUAL,all wheel drive,2,"Hatchback,Factory Tuner,Performance",Compact,2dr Hatchback,22,16,436,6710,Low-middle
Mitsubishi,3000GT,1998,regular unleaded,161,6,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,22,17,436,3701,Low-middle
Mitsubishi,3000GT,1998,regular unleaded,218,6,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,23,17,436,4671,Low-middle
Mitsubishi,3000GT,1999,regular unleaded,218,6,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,23,17,436,5306,Low-middle
Mitsubishi,3000GT,1999,regular unleaded,320,6,MANUAL,all wheel drive,2,"Hatchback,Factory Tuner,Performance",Compact,2dr Hatchback,22,16,436,7600,Low-middle
Mitsubishi,3000GT,1999,regular unleaded,161,6,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,22,17,436,4090,Low-middle
Chrysler,300,2015,regular unleaded,300,6,AUTOMATIC,all wheel drive,4,N/A,Large,Sedan,27,18,1013,37570,Low-middle
Chrysler,300,2015,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,N/A,Large,Sedan,31,19,1013,31695,Low-middle
Chrysler,300,2015,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,N/A,Large,Sedan,31,19,1013,38070,Low-middle
Chrysler,300,2015,regular unleaded,292,6,AUTOMATIC,all wheel drive,4,N/A,Large,Sedan,27,18,1013,44895,Low-middle
Chrysler,300,2015,regular unleaded,300,6,AUTOMATIC,rear wheel drive,4,Performance,Large,Sedan,31,19,1013,35070,Low-middle
Chrysler,300,2015,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,Performance,Large,Sedan,31,19,1013,42395,Low-middle
Chrysler,300,2015,regular unleaded,292,6,AUTOMATIC,all wheel drive,4,N/A,Large,Sedan,27,18,1013,34195,Low-middle
Chrysler,300,2015,regular unleaded,292,6,AUTOMATIC,all wheel drive,4,N/A,Large,Sedan,27,18,1013,40570,Low-middle
Chrysler,300,2016,regular unleaded,300,6,AUTOMATIC,all wheel drive,4,N/A,Large,Sedan,27,18,1013,38095,Low-middle
Chrysler,300,2016,regular unleaded,300,6,AUTOMATIC,rear wheel drive,4,Performance,Large,Sedan,31,19,1013,35595,Low-middle
Chrysler,300,2016,regular unleaded,292,6,AUTOMATIC,all wheel drive,4,N/A,Large,Sedan,27,18,1013,45190,Low-middle
Chrysler,300,2016,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,N/A,Large,Sedan,31,19,1013,32260,Low-middle
Chrysler,300,2016,regular unleaded,292,6,AUTOMATIC,all wheel drive,4,N/A,Large,Sedan,27,18,1013,37755,Low-middle
Chrysler,300,2016,regular unleaded,292,6,AUTOMATIC,all wheel drive,4,N/A,Large,Sedan,27,18,1013,41055,Low-middle
Chrysler,300,2016,regular unleaded,300,6,AUTOMATIC,rear wheel drive,4,Performance,Large,Sedan,31,19,1013,36090,Low-middle
Chrysler,300,2016,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,Performance,Large,Sedan,31,19,1013,42690,Low-middle
Chrysler,300,2016,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,N/A,Large,Sedan,31,19,1013,38555,Low-middle
Chrysler,300,2016,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,N/A,Large,Sedan,31,19,1013,35255,Low-middle
Chrysler,300,2016,regular unleaded,300,6,AUTOMATIC,all wheel drive,4,N/A,Large,Sedan,27,18,1013,38590,Low-middle
Chrysler,300,2016,regular unleaded,292,6,AUTOMATIC,all wheel drive,4,N/A,Large,Sedan,27,18,1013,34760,Low-middle
Chrysler,300,2017,regular unleaded,292,6,AUTOMATIC,all wheel drive,4,N/A,Large,Sedan,27,18,1013,41135,Low-middle
Chrysler,300,2017,regular unleaded,292,6,AUTOMATIC,all wheel drive,4,N/A,Large,Sedan,27,18,1013,45270,Low-middle
Chrysler,300,2017,regular unleaded,300,6,AUTOMATIC,all wheel drive,4,N/A,Large,Sedan,27,18,1013,38670,Low-middle
Chrysler,300,2017,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,Performance,Large,Sedan,30,19,1013,38635,Low-middle
Chrysler,300,2017,regular unleaded,300,6,AUTOMATIC,rear wheel drive,4,Performance,Large,Sedan,30,19,1013,36170,Low-middle
Chrysler,300,2017,regular unleaded,300,6,AUTOMATIC,all wheel drive,4,N/A,Large,Sedan,27,18,1013,38175,Low-middle
Chrysler,300,2017,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,N/A,Large,Sedan,30,19,1013,32340,Low-middle
Chrysler,300,2017,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,Performance,Large,Sedan,30,19,1013,42770,Low-middle
Chrysler,300,2017,regular unleaded,292,6,AUTOMATIC,all wheel drive,4,N/A,Large,Sedan,27,18,1013,34840,Low-middle
Chrysler,300,2017,regular unleaded,300,6,AUTOMATIC,rear wheel drive,4,Performance,Large,Sedan,30,19,1013,35675,Low-middle
Chrysler,300M,2002,premium unleaded (required),250,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,24,16,1013,32065,Low-middle
Chrysler,300M,2002,premium unleaded (required),250,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,24,16,1013,28540,Low-middle
Chrysler,300M,2003,premium unleaded (required),255,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,25,16,1013,32315,Low-middle
Chrysler,300M,2003,regular unleaded,250,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,25,16,1013,28885,Low-middle
Chrysler,300M,2004,regular unleaded,250,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,25,16,1013,29185,Low-middle
Chrysler,300M,2004,premium unleaded (required),255,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,25,16,1013,32615,Low-middle
Nissan,300ZX,1994,regular unleaded,222,6,MANUAL,rear wheel drive,2,Performance,Compact,Convertible,22,16,2009,2847,Low-middle
Nissan,300ZX,1994,regular unleaded,222,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,22,16,2009,2488,Low-middle
Nissan,300ZX,1994,regular unleaded,300,6,MANUAL,rear wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,22,16,2009,2683,Low-middle
Nissan,300ZX,1994,regular unleaded,222,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,22,16,2009,2553,Low-middle
Nissan,300ZX,1995,regular unleaded,300,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,22,16,2009,3049,Low-middle
Nissan,300ZX,1995,regular unleaded,222,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,22,17,2009,2774,Low-middle
Nissan,300ZX,1995,regular unleaded,222,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,22,17,2009,2702,Low-middle
Nissan,300ZX,1995,regular unleaded,222,6,MANUAL,rear wheel drive,2,Performance,Compact,Convertible,22,17,2009,3101,Low-middle
Nissan,300ZX,1996,regular unleaded,300,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,22,16,2009,3510,Low-middle
Nissan,300ZX,1996,regular unleaded,222,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,22,17,2009,3107,Low-middle
Nissan,300ZX,1996,regular unleaded,222,6,MANUAL,rear wheel drive,2,Performance,Compact,Convertible,22,17,2009,3624,Low-middle
Nissan,300ZX,1996,regular unleaded,222,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,22,17,2009,3185,Low-middle
Mazda,323,1992,regular unleaded,82,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,25,586,2000,Low-middle
Mazda,323,1992,regular unleaded,82,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,25,586,2000,Low-middle
Mazda,323,1993,regular unleaded,82,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,25,586,2000,Low-middle
Mazda,323,1993,regular unleaded,82,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,32,24,586,2000,Low-middle
Mazda,323,1994,regular unleaded,82,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,25,586,2000,Low-middle
Mercedes-Benz,350-Class,1990,diesel,134,6,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Large,Sedan,23,19,617,2144,Low-middle
Mercedes-Benz,350-Class,1990,diesel,134,6,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Large,Sedan,23,19,617,2098,Low-middle
Mercedes-Benz,350-Class,1991,diesel,134,6,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Large,Sedan,23,19,617,2178,Low-middle
Mercedes-Benz,350-Class,1991,diesel,134,6,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Large,Sedan,23,19,617,2311,Low-middle
Nissan,350Z,2007,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,23,17,2009,36550,Low-middle
Nissan,350Z,2007,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,23,17,2009,41250,Low-middle
Nissan,350Z,2007,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,24,17,2009,30600,Low-middle
Nissan,350Z,2007,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,24,17,2009,37100,Low-middle
Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,25,18,2009,27900,Low-middle
Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,25,18,2009,32700,Low-middle
Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24,17,2009,40250,Low-middle
Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24,17,2009,35550,Low-middle
Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,25,18,2009,36100,Low-middle
Nissan,350Z,2007,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,24,17,2009,33200,Low-middle
Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24,17,2009,37900,Low-middle
Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,25,18,2009,29600,Low-middle
Nissan,350Z,2007,regular unleaded,306,6,MANUAL,rear wheel drive,2,"Factory Tuner,High-Performance",Compact,Coupe,25,18,2009,38070,Low-middle
Nissan,350Z,2007,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,23,17,2009,38900,Low-middle
Nissan,350Z,2008,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,24,17,2009,33840,Low-middle
Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24,17,2009,38630,Low-middle
Nissan,350Z,2008,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,23,17,2009,39630,Low-middle
Nissan,350Z,2008,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,24,17,2009,37740,Low-middle
Nissan,350Z,2008,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,23,17,2009,41980,Low-middle
Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24,17,2009,36280,Low-middle
Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,25,18,2009,36740,Low-middle
Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24,17,2009,40980,Low-middle
Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,"Factory Tuner,High-Performance",Compact,Coupe,25,18,2009,38680,Low-middle
Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,25,18,2009,28510,Low-middle
Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,25,18,2009,30210,Low-middle
Nissan,350Z,2008,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,24,17,2009,31210,Low-middle
Nissan,350Z,2008,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,25,18,2009,33340,Low-middle
Nissan,350Z,2008,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,23,17,2009,37280,Low-middle
Nissan,350Z,2009,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24,17,2009,41570,Low-middle
Nissan,350Z,2009,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24,17,2009,36870,Low-middle
Nissan,350Z,2009,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,23,17,2009,42570,Low-middle
Nissan,350Z,2009,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,23,17,2009,37870,Low-middle
Nissan,350Z,2009,regular unleaded,306,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24,17,2009,39220,Low-middle
Nissan,350Z,2009,regular unleaded,306,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,23,17,2009,40220,Low-middle
Ferrari,360,2002,premium unleaded (required),400,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,15,10,2774,160829,High-middle
Ferrari,360,2002,premium unleaded (required),400,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,15,10,2774,140615,High-middle
Ferrari,360,2002,premium unleaded (required),400,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,15,10,2774,150694,High-middle
Ferrari,360,2002,premium unleaded (required),400,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,15,10,2774,170829,High-middle
Ferrari,360,2003,premium unleaded (required),400,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,15,10,2774,165986,High-middle
Ferrari,360,2003,premium unleaded (required),400,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,15,10,2774,154090,High-middle
Ferrari,360,2003,premium unleaded (required),400,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,15,10,2774,143860,High-middle
Ferrari,360,2003,premium unleaded (required),400,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,15,10,2774,176287,High-middle
Ferrari,360,2004,premium unleaded (required),400,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,15,10,2774,157767,High-middle
Ferrari,360,2004,premium unleaded (required),425,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,Factory Tuner,High-Performance",Compact,Coupe,15,10,2774,187124,High-middle
Ferrari,360,2004,premium unleaded (required),400,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,15,10,2774,147332,High-middle
Ferrari,360,2004,premium unleaded (required),400,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,15,10,2774,169900,High-middle
Ferrari,360,2004,premium unleaded (required),400,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,15,10,2774,180408,High-middle
Nissan,370Z,2015,premium unleaded (required),350,6,AUTOMATIC,rear wheel drive,2,"Factory Tuner,High-Performance",Compact,Coupe,26,19,2009,46790,Low-middle
Nissan,370Z,2015,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24,17,2009,48100,Low-middle
Nissan,370Z,2015,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,26,18,2009,29990,Low-middle
Nissan,370Z,2015,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,25,18,2009,41820,Low-middle
Nissan,370Z,2015,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,26,19,2009,31290,Low-middle
Nissan,370Z,2015,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,26,19,2009,34870,Low-middle
Nissan,370Z,2015,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,26,18,2009,33570,Low-middle
Nissan,370Z,2015,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,25,18,2009,46570,Low-middle
Nissan,370Z,2015,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,26,18,2009,37970,Low-middle
Nissan,370Z,2015,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,26,18,2009,37070,Low-middle
Nissan,370Z,2015,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,25,18,2009,49400,Low-middle
Nissan,370Z,2015,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24,17,2009,45270,Low-middle
Nissan,370Z,2015,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,26,19,2009,39270,Low-middle
Nissan,370Z,2015,premium unleaded (required),350,6,MANUAL,rear wheel drive,2,"Factory Tuner,High-Performance",Compact,Coupe,26,18,2009,45490,Low-middle
Nissan,370Z,2015,premium unleaded (required),350,6,MANUAL,rear wheel drive,2,"Factory Tuner,High-Performance",Compact,Coupe,26,18,2009,41990,Low-middle
Nissan,370Z,2015,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,26,19,2009,38370,Low-middle
Nissan,370Z,2015,premium unleaded (required),350,6,AUTOMATIC,rear wheel drive,2,"Factory Tuner,High-Performance",Compact,Coupe,26,19,2009,43290,Low-middle
Nissan,370Z,2016,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,25,18,2009,41820,Low-middle
Nissan,370Z,2016,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24,17,2009,48100,Low-middle
Nissan,370Z,2016,premium unleaded (required),350,6,AUTOMATIC,rear wheel drive,2,"Factory Tuner,High-Performance",Compact,Coupe,26,19,2009,43290,Low-middle
Nissan,370Z,2016,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,26,19,2009,39270,Low-middle
Nissan,370Z,2016,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,26,19,2009,34870,Low-middle
Nissan,370Z,2016,premium unleaded (required),350,6,MANUAL,rear wheel drive,2,"Factory Tuner,High-Performance",Compact,Coupe,26,18,2009,41990,Low-middle
Nissan,370Z,2016,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,26,19,2009,38370,Low-middle
Nissan,370Z,2016,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24,17,2009,45270,Low-middle
Nissan,370Z,2016,premium unleaded (required),350,6,MANUAL,rear wheel drive,2,"Factory Tuner,High-Performance",Compact,Coupe,26,18,2009,45490,Low-middle
Nissan,370Z,2016,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,26,18,2009,29990,Low-middle
Nissan,370Z,2016,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,25,18,2009,46570,Low-middle
Nissan,370Z,2016,premium unleaded (required),350,6,AUTOMATIC,rear wheel drive,2,"Factory Tuner,High-Performance",Compact,Coupe,26,19,2009,46790,Low-middle
Nissan,370Z,2016,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,25,18,2009,49400,Low-middle
Nissan,370Z,2016,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,26,18,2009,37070,Low-middle
Nissan,370Z,2016,premium unleaded (required),332,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,26,19,2009,31290,Low-middle
Nissan,370Z,2016,premium unleaded (required),332,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,26,18,2009,37970,Low-middle
